"","Country.Region","date","CumCaseNumber","IncCaseNumber","geo","Continent","country_region"
"15619","Lesotho",2020-03-20,0,0,"LS","AF","Lesotho"
"15620","Lesotho",2020-03-21,0,0,"LS","AF","Lesotho"
"15621","Lesotho",2020-03-22,0,0,"LS","AF","Lesotho"
"15622","Lesotho",2020-03-23,0,0,"LS","AF","Lesotho"
"15623","Lesotho",2020-03-24,0,0,"LS","AF","Lesotho"
"15624","Lesotho",2020-03-25,0,0,"LS","AF","Lesotho"
"15625","Lesotho",2020-03-26,0,0,"LS","AF","Lesotho"
"15626","Lesotho",2020-03-27,0,0,"LS","AF","Lesotho"
"15627","Lesotho",2020-03-28,0,0,"LS","AF","Lesotho"
"15628","Lesotho",2020-03-29,0,0,"LS","AF","Lesotho"
"15629","Lesotho",2020-03-30,0,0,"LS","AF","Lesotho"
"15630","Lesotho",2020-03-31,0,0,"LS","AF","Lesotho"
"15631","Lesotho",2020-04-01,0,0,"LS","AF","Lesotho"
"15632","Lesotho",2020-04-02,0,0,"LS","AF","Lesotho"
"15633","Lesotho",2020-04-03,0,0,"LS","AF","Lesotho"
"15634","Lesotho",2020-04-04,0,0,"LS","AF","Lesotho"
"15635","Lesotho",2020-04-05,0,0,"LS","AF","Lesotho"
"15636","Lesotho",2020-04-06,0,0,"LS","AF","Lesotho"
"15637","Lesotho",2020-04-07,0,0,"LS","AF","Lesotho"
"15638","Lesotho",2020-04-08,0,0,"LS","AF","Lesotho"
"15639","Lesotho",2020-04-09,0,0,"LS","AF","Lesotho"
"15640","Lesotho",2020-04-10,0,0,"LS","AF","Lesotho"
"15641","Lesotho",2020-04-11,0,0,"LS","AF","Lesotho"
"15642","Lesotho",2020-04-12,0,0,"LS","AF","Lesotho"
"15643","Lesotho",2020-04-13,0,0,"LS","AF","Lesotho"
"15644","Lesotho",2020-04-14,0,0,"LS","AF","Lesotho"
"15645","Lesotho",2020-04-15,0,0,"LS","AF","Lesotho"
"15646","Lesotho",2020-04-16,0,0,"LS","AF","Lesotho"
"15647","Lesotho",2020-04-17,0,0,"LS","AF","Lesotho"
"15648","Lesotho",2020-04-18,0,0,"LS","AF","Lesotho"
"15649","Lesotho",2020-04-19,0,0,"LS","AF","Lesotho"
"15650","Lesotho",2020-04-20,0,0,"LS","AF","Lesotho"
"15651","Lesotho",2020-04-21,0,0,"LS","AF","Lesotho"
"15652","Lesotho",2020-04-22,0,0,"LS","AF","Lesotho"
"15653","Lesotho",2020-04-23,0,0,"LS","AF","Lesotho"
"15654","Lesotho",2020-04-24,0,0,"LS","AF","Lesotho"
"15655","Lesotho",2020-04-25,0,0,"LS","AF","Lesotho"
"15656","Lesotho",2020-04-26,0,0,"LS","AF","Lesotho"
"15657","Lesotho",2020-04-27,0,0,"LS","AF","Lesotho"
"15658","Lesotho",2020-04-28,0,0,"LS","AF","Lesotho"
"15659","Lesotho",2020-04-29,0,0,"LS","AF","Lesotho"
"15660","Lesotho",2020-04-30,0,0,"LS","AF","Lesotho"
"15661","Lesotho",2020-05-01,0,0,"LS","AF","Lesotho"
"15662","Lesotho",2020-05-02,0,0,"LS","AF","Lesotho"
"15663","Lesotho",2020-05-03,0,0,"LS","AF","Lesotho"
"15664","Lesotho",2020-05-04,0,0,"LS","AF","Lesotho"
"15665","Lesotho",2020-05-05,0,0,"LS","AF","Lesotho"
"15666","Lesotho",2020-05-06,0,0,"LS","AF","Lesotho"
"15667","Lesotho",2020-05-07,0,0,"LS","AF","Lesotho"
"15668","Lesotho",2020-05-08,0,0,"LS","AF","Lesotho"
"15669","Lesotho",2020-05-09,0,0,"LS","AF","Lesotho"
"15670","Lesotho",2020-05-10,0,0,"LS","AF","Lesotho"
"15671","Lesotho",2020-05-11,0,0,"LS","AF","Lesotho"
"15672","Lesotho",2020-05-12,0,0,"LS","AF","Lesotho"
"15673","Lesotho",2020-05-13,1,1,"LS","AF","Lesotho"
"15674","Lesotho",2020-05-14,1,0,"LS","AF","Lesotho"
"15675","Lesotho",2020-05-15,1,0,"LS","AF","Lesotho"
"15676","Lesotho",2020-05-16,1,0,"LS","AF","Lesotho"
"15677","Lesotho",2020-05-17,1,0,"LS","AF","Lesotho"
"15678","Lesotho",2020-05-18,1,0,"LS","AF","Lesotho"
"15679","Lesotho",2020-05-19,1,0,"LS","AF","Lesotho"
"15680","Lesotho",2020-05-20,1,0,"LS","AF","Lesotho"
"15681","Lesotho",2020-05-21,1,0,"LS","AF","Lesotho"
"15682","Lesotho",2020-05-22,2,1,"LS","AF","Lesotho"
"15683","Lesotho",2020-05-23,2,0,"LS","AF","Lesotho"
"15684","Lesotho",2020-05-24,2,0,"LS","AF","Lesotho"
"15685","Lesotho",2020-05-25,2,0,"LS","AF","Lesotho"
"15686","Lesotho",2020-05-26,2,0,"LS","AF","Lesotho"
"15687","Lesotho",2020-05-27,2,0,"LS","AF","Lesotho"
"15688","Lesotho",2020-05-28,2,0,"LS","AF","Lesotho"
"15689","Lesotho",2020-05-29,2,0,"LS","AF","Lesotho"
"15690","Lesotho",2020-05-30,2,0,"LS","AF","Lesotho"
"15691","Lesotho",2020-05-31,2,0,"LS","AF","Lesotho"
"15692","Lesotho",2020-06-01,2,0,"LS","AF","Lesotho"
"15693","Lesotho",2020-06-02,2,0,"LS","AF","Lesotho"
"15694","Lesotho",2020-06-03,4,2,"LS","AF","Lesotho"
"15695","Lesotho",2020-06-04,4,0,"LS","AF","Lesotho"
"15696","Lesotho",2020-06-05,4,0,"LS","AF","Lesotho"
"15697","Lesotho",2020-06-06,4,0,"LS","AF","Lesotho"
"15698","Lesotho",2020-06-07,4,0,"LS","AF","Lesotho"
"15699","Lesotho",2020-06-08,4,0,"LS","AF","Lesotho"
"15700","Lesotho",2020-06-09,4,0,"LS","AF","Lesotho"
"15701","Lesotho",2020-06-10,4,0,"LS","AF","Lesotho"
"15702","Lesotho",2020-06-11,4,0,"LS","AF","Lesotho"
"15703","Lesotho",2020-06-12,4,0,"LS","AF","Lesotho"
"15704","Lesotho",2020-06-13,4,0,"LS","AF","Lesotho"
"15705","Lesotho",2020-06-14,4,0,"LS","AF","Lesotho"
"15706","Lesotho",2020-06-15,4,0,"LS","AF","Lesotho"
"15707","Lesotho",2020-06-16,4,0,"LS","AF","Lesotho"
"15708","Lesotho",2020-06-17,4,0,"LS","AF","Lesotho"
"15709","Lesotho",2020-06-18,4,0,"LS","AF","Lesotho"
"15710","Lesotho",2020-06-19,4,0,"LS","AF","Lesotho"
"15711","Lesotho",2020-06-20,4,0,"LS","AF","Lesotho"
"15712","Lesotho",2020-06-21,4,0,"LS","AF","Lesotho"
"15713","Lesotho",2020-06-22,12,8,"LS","AF","Lesotho"
"15714","Lesotho",2020-06-23,17,5,"LS","AF","Lesotho"
"15715","Lesotho",2020-06-24,17,0,"LS","AF","Lesotho"
"15716","Lesotho",2020-06-25,17,0,"LS","AF","Lesotho"
"15717","Lesotho",2020-06-26,24,7,"LS","AF","Lesotho"
"15718","Lesotho",2020-06-27,24,0,"LS","AF","Lesotho"
"15719","Lesotho",2020-06-28,27,3,"LS","AF","Lesotho"
"15720","Lesotho",2020-06-29,27,0,"LS","AF","Lesotho"
"15721","Lesotho",2020-06-30,27,0,"LS","AF","Lesotho"
"15722","Lesotho",2020-07-01,35,8,"LS","AF","Lesotho"
"15723","Lesotho",2020-07-02,35,0,"LS","AF","Lesotho"
"15724","Lesotho",2020-07-03,35,0,"LS","AF","Lesotho"
"15725","Lesotho",2020-07-04,35,0,"LS","AF","Lesotho"
"15726","Lesotho",2020-07-05,79,44,"LS","AF","Lesotho"
"15727","Lesotho",2020-07-06,91,12,"LS","AF","Lesotho"
"15728","Lesotho",2020-07-07,91,0,"LS","AF","Lesotho"
"15729","Lesotho",2020-07-08,91,0,"LS","AF","Lesotho"
"15730","Lesotho",2020-07-09,134,43,"LS","AF","Lesotho"
"15731","Lesotho",2020-07-10,184,50,"LS","AF","Lesotho"
"15732","Lesotho",2020-07-11,184,0,"LS","AF","Lesotho"
"15733","Liberia",2020-01-23,0,0,"LR","AF","Liberia"
"15734","Liberia",2020-01-24,0,0,"LR","AF","Liberia"
"15735","Liberia",2020-01-25,0,0,"LR","AF","Liberia"
"15736","Liberia",2020-01-26,0,0,"LR","AF","Liberia"
"15737","Liberia",2020-01-27,0,0,"LR","AF","Liberia"
"15738","Liberia",2020-01-28,0,0,"LR","AF","Liberia"
"15739","Liberia",2020-01-29,0,0,"LR","AF","Liberia"
"15740","Liberia",2020-01-30,0,0,"LR","AF","Liberia"
"15741","Liberia",2020-01-31,0,0,"LR","AF","Liberia"
"15742","Liberia",2020-02-01,0,0,"LR","AF","Liberia"
"15743","Liberia",2020-02-02,0,0,"LR","AF","Liberia"
"15744","Liberia",2020-02-03,0,0,"LR","AF","Liberia"
"15745","Liberia",2020-02-04,0,0,"LR","AF","Liberia"
"15746","Liberia",2020-02-05,0,0,"LR","AF","Liberia"
"15747","Liberia",2020-02-06,0,0,"LR","AF","Liberia"
"15748","Liberia",2020-02-07,0,0,"LR","AF","Liberia"
"15749","Liberia",2020-02-08,0,0,"LR","AF","Liberia"
"15750","Liberia",2020-02-09,0,0,"LR","AF","Liberia"
"15751","Liberia",2020-02-10,0,0,"LR","AF","Liberia"
"15752","Liberia",2020-02-11,0,0,"LR","AF","Liberia"
"15753","Liberia",2020-02-12,0,0,"LR","AF","Liberia"
"15754","Liberia",2020-02-13,0,0,"LR","AF","Liberia"
"15755","Liberia",2020-02-14,0,0,"LR","AF","Liberia"
"15756","Liberia",2020-02-15,0,0,"LR","AF","Liberia"
"15757","Liberia",2020-02-16,0,0,"LR","AF","Liberia"
"15758","Liberia",2020-02-17,0,0,"LR","AF","Liberia"
"15759","Liberia",2020-02-18,0,0,"LR","AF","Liberia"
"15760","Liberia",2020-02-19,0,0,"LR","AF","Liberia"
"15761","Liberia",2020-02-20,0,0,"LR","AF","Liberia"
"15762","Liberia",2020-02-21,0,0,"LR","AF","Liberia"
"15763","Liberia",2020-02-22,0,0,"LR","AF","Liberia"
"15764","Liberia",2020-02-23,0,0,"LR","AF","Liberia"
"15765","Liberia",2020-02-24,0,0,"LR","AF","Liberia"
"15766","Liberia",2020-02-25,0,0,"LR","AF","Liberia"
"15767","Liberia",2020-02-26,0,0,"LR","AF","Liberia"
"15768","Liberia",2020-02-27,0,0,"LR","AF","Liberia"
"15769","Liberia",2020-02-28,0,0,"LR","AF","Liberia"
"15770","Liberia",2020-02-29,0,0,"LR","AF","Liberia"
"15771","Liberia",2020-03-01,0,0,"LR","AF","Liberia"
"15772","Liberia",2020-03-02,0,0,"LR","AF","Liberia"
"15773","Liberia",2020-03-03,0,0,"LR","AF","Liberia"
"15774","Liberia",2020-03-04,0,0,"LR","AF","Liberia"
"15775","Liberia",2020-03-05,0,0,"LR","AF","Liberia"
"15776","Liberia",2020-03-06,0,0,"LR","AF","Liberia"
"15777","Liberia",2020-03-07,0,0,"LR","AF","Liberia"
"15778","Liberia",2020-03-08,0,0,"LR","AF","Liberia"
"15779","Liberia",2020-03-09,0,0,"LR","AF","Liberia"
"15780","Liberia",2020-03-10,0,0,"LR","AF","Liberia"
"15781","Liberia",2020-03-11,0,0,"LR","AF","Liberia"
"15782","Liberia",2020-03-12,0,0,"LR","AF","Liberia"
"15783","Liberia",2020-03-13,0,0,"LR","AF","Liberia"
"15784","Liberia",2020-03-14,0,0,"LR","AF","Liberia"
"15785","Liberia",2020-03-15,0,0,"LR","AF","Liberia"
"15786","Liberia",2020-03-16,1,1,"LR","AF","Liberia"
"15787","Liberia",2020-03-17,1,0,"LR","AF","Liberia"
"15788","Liberia",2020-03-18,2,1,"LR","AF","Liberia"
"15789","Liberia",2020-03-19,2,0,"LR","AF","Liberia"
"15790","Liberia",2020-03-20,2,0,"LR","AF","Liberia"
"15791","Liberia",2020-03-21,3,1,"LR","AF","Liberia"
"15792","Liberia",2020-03-22,3,0,"LR","AF","Liberia"
"15793","Liberia",2020-03-23,3,0,"LR","AF","Liberia"
"15794","Liberia",2020-03-24,3,0,"LR","AF","Liberia"
"15795","Liberia",2020-03-25,3,0,"LR","AF","Liberia"
"15796","Liberia",2020-03-26,3,0,"LR","AF","Liberia"
"15797","Liberia",2020-03-27,3,0,"LR","AF","Liberia"
"15798","Liberia",2020-03-28,3,0,"LR","AF","Liberia"
"15799","Liberia",2020-03-29,3,0,"LR","AF","Liberia"
"15800","Liberia",2020-03-30,3,0,"LR","AF","Liberia"
"15801","Liberia",2020-03-31,3,0,"LR","AF","Liberia"
"15802","Liberia",2020-04-01,6,3,"LR","AF","Liberia"
"15803","Liberia",2020-04-02,6,0,"LR","AF","Liberia"
"15804","Liberia",2020-04-03,7,1,"LR","AF","Liberia"
"15805","Liberia",2020-04-04,10,3,"LR","AF","Liberia"
"15806","Liberia",2020-04-05,13,3,"LR","AF","Liberia"
"15807","Liberia",2020-04-06,14,1,"LR","AF","Liberia"
"15808","Liberia",2020-04-07,14,0,"LR","AF","Liberia"
"15809","Liberia",2020-04-08,31,17,"LR","AF","Liberia"
"15810","Liberia",2020-04-09,31,0,"LR","AF","Liberia"
"15811","Liberia",2020-04-10,37,6,"LR","AF","Liberia"
"15812","Liberia",2020-04-11,48,11,"LR","AF","Liberia"
"15813","Liberia",2020-04-12,50,2,"LR","AF","Liberia"
"15814","Liberia",2020-04-13,59,9,"LR","AF","Liberia"
"15815","Liberia",2020-04-14,59,0,"LR","AF","Liberia"
"15816","Liberia",2020-04-15,59,0,"LR","AF","Liberia"
"15817","Liberia",2020-04-16,59,0,"LR","AF","Liberia"
"15818","Liberia",2020-04-17,76,17,"LR","AF","Liberia"
"15819","Liberia",2020-04-18,76,0,"LR","AF","Liberia"
"15820","Liberia",2020-04-19,91,15,"LR","AF","Liberia"
"15821","Liberia",2020-04-20,99,8,"LR","AF","Liberia"
"15822","Liberia",2020-04-21,101,2,"LR","AF","Liberia"
"15823","Liberia",2020-04-22,101,0,"LR","AF","Liberia"
"15824","Liberia",2020-04-23,101,0,"LR","AF","Liberia"
"15825","Liberia",2020-04-24,117,16,"LR","AF","Liberia"
"15826","Liberia",2020-04-25,120,3,"LR","AF","Liberia"
"15827","Liberia",2020-04-26,124,4,"LR","AF","Liberia"
"15828","Liberia",2020-04-27,124,0,"LR","AF","Liberia"
"15829","Liberia",2020-04-28,141,17,"LR","AF","Liberia"
"15830","Liberia",2020-04-29,141,0,"LR","AF","Liberia"
"15831","Liberia",2020-04-30,141,0,"LR","AF","Liberia"
"15832","Liberia",2020-05-01,152,11,"LR","AF","Liberia"
"15833","Liberia",2020-05-02,154,2,"LR","AF","Liberia"
"15834","Liberia",2020-05-03,158,4,"LR","AF","Liberia"
"15835","Liberia",2020-05-04,166,8,"LR","AF","Liberia"
"15836","Liberia",2020-05-05,170,4,"LR","AF","Liberia"
"15837","Liberia",2020-05-06,178,8,"LR","AF","Liberia"
"15838","Liberia",2020-05-07,189,11,"LR","AF","Liberia"
"15839","Liberia",2020-05-08,199,10,"LR","AF","Liberia"
"15840","Liberia",2020-05-09,199,0,"LR","AF","Liberia"
"15841","Liberia",2020-05-10,199,0,"LR","AF","Liberia"
"15842","Liberia",2020-05-11,211,12,"LR","AF","Liberia"
"15843","Liberia",2020-05-12,211,0,"LR","AF","Liberia"
"15844","Liberia",2020-05-13,213,2,"LR","AF","Liberia"
"15845","Liberia",2020-05-14,215,2,"LR","AF","Liberia"
"15846","Liberia",2020-05-15,219,4,"LR","AF","Liberia"
"15847","Liberia",2020-05-16,223,4,"LR","AF","Liberia"
"15848","Liberia",2020-05-17,226,3,"LR","AF","Liberia"
"15849","Liberia",2020-05-18,229,3,"LR","AF","Liberia"
"15850","Liberia",2020-05-19,233,4,"LR","AF","Liberia"
"15851","Liberia",2020-05-20,238,5,"LR","AF","Liberia"
"15852","Liberia",2020-05-21,240,2,"LR","AF","Liberia"
"15853","Liberia",2020-05-22,249,9,"LR","AF","Liberia"
"15854","Liberia",2020-05-23,255,6,"LR","AF","Liberia"
"15855","Liberia",2020-05-24,265,10,"LR","AF","Liberia"
"15856","Liberia",2020-05-25,265,0,"LR","AF","Liberia"
"15857","Liberia",2020-05-26,266,1,"LR","AF","Liberia"
"15858","Liberia",2020-05-27,266,0,"LR","AF","Liberia"
"15859","Liberia",2020-05-28,269,3,"LR","AF","Liberia"
"15860","Liberia",2020-05-29,273,4,"LR","AF","Liberia"
"15861","Liberia",2020-05-30,280,7,"LR","AF","Liberia"
"15862","Liberia",2020-05-31,288,8,"LR","AF","Liberia"
"15863","Liberia",2020-06-01,296,8,"LR","AF","Liberia"
"15864","Liberia",2020-06-02,311,15,"LR","AF","Liberia"
"15865","Liberia",2020-06-03,316,5,"LR","AF","Liberia"
"15866","Liberia",2020-06-04,321,5,"LR","AF","Liberia"
"15867","Liberia",2020-06-05,334,13,"LR","AF","Liberia"
"15868","Liberia",2020-06-06,345,11,"LR","AF","Liberia"
"15869","Liberia",2020-06-07,359,14,"LR","AF","Liberia"
"15870","Liberia",2020-06-08,370,11,"LR","AF","Liberia"
"15871","Liberia",2020-06-09,383,13,"LR","AF","Liberia"
"15872","Liberia",2020-06-10,397,14,"LR","AF","Liberia"
"15873","Liberia",2020-06-11,410,13,"LR","AF","Liberia"
"15874","Liberia",2020-06-12,421,11,"LR","AF","Liberia"
"15875","Liberia",2020-06-13,446,25,"LR","AF","Liberia"
"15876","Liberia",2020-06-14,458,12,"LR","AF","Liberia"
"15877","Liberia",2020-06-15,498,40,"LR","AF","Liberia"
"15878","Liberia",2020-06-16,509,11,"LR","AF","Liberia"
"15879","Liberia",2020-06-17,516,7,"LR","AF","Liberia"
"15880","Liberia",2020-06-18,542,26,"LR","AF","Liberia"
"15881","Liberia",2020-06-19,581,39,"LR","AF","Liberia"
"15882","Liberia",2020-06-20,601,20,"LR","AF","Liberia"
"15883","Liberia",2020-06-21,626,25,"LR","AF","Liberia"
"15884","Liberia",2020-06-22,650,24,"LR","AF","Liberia"
"15885","Liberia",2020-06-23,652,2,"LR","AF","Liberia"
"15886","Liberia",2020-06-24,662,10,"LR","AF","Liberia"
"15887","Liberia",2020-06-25,681,19,"LR","AF","Liberia"
"15888","Liberia",2020-06-26,684,3,"LR","AF","Liberia"
"15889","Liberia",2020-06-27,729,45,"LR","AF","Liberia"
"15890","Liberia",2020-06-28,768,39,"LR","AF","Liberia"
"15891","Liberia",2020-06-29,770,2,"LR","AF","Liberia"
"15892","Liberia",2020-06-30,780,10,"LR","AF","Liberia"
"15893","Liberia",2020-07-01,804,24,"LR","AF","Liberia"
"15894","Liberia",2020-07-02,819,15,"LR","AF","Liberia"
"15895","Liberia",2020-07-03,833,14,"LR","AF","Liberia"
"15896","Liberia",2020-07-04,869,36,"LR","AF","Liberia"
"15897","Liberia",2020-07-05,874,5,"LR","AF","Liberia"
"15898","Liberia",2020-07-06,891,17,"LR","AF","Liberia"
"15899","Liberia",2020-07-07,917,26,"LR","AF","Liberia"
"15900","Liberia",2020-07-08,926,9,"LR","AF","Liberia"
"15901","Liberia",2020-07-09,957,31,"LR","AF","Liberia"
"15902","Liberia",2020-07-10,963,6,"LR","AF","Liberia"
"15903","Liberia",2020-07-11,998,35,"LR","AF","Liberia"
"15904","Libya",2020-01-23,0,0,"LY","AF","Libya"
"15905","Libya",2020-01-24,0,0,"LY","AF","Libya"
"15906","Libya",2020-01-25,0,0,"LY","AF","Libya"
"15907","Libya",2020-01-26,0,0,"LY","AF","Libya"
"15908","Libya",2020-01-27,0,0,"LY","AF","Libya"
"15909","Libya",2020-01-28,0,0,"LY","AF","Libya"
"15910","Libya",2020-01-29,0,0,"LY","AF","Libya"
"15911","Libya",2020-01-30,0,0,"LY","AF","Libya"
"15912","Libya",2020-01-31,0,0,"LY","AF","Libya"
"15913","Libya",2020-02-01,0,0,"LY","AF","Libya"
"15914","Libya",2020-02-02,0,0,"LY","AF","Libya"
"15915","Libya",2020-02-03,0,0,"LY","AF","Libya"
"15916","Libya",2020-02-04,0,0,"LY","AF","Libya"
"15917","Libya",2020-02-05,0,0,"LY","AF","Libya"
"15918","Libya",2020-02-06,0,0,"LY","AF","Libya"
"15919","Libya",2020-02-07,0,0,"LY","AF","Libya"
"15920","Libya",2020-02-08,0,0,"LY","AF","Libya"
"15921","Libya",2020-02-09,0,0,"LY","AF","Libya"
"15922","Libya",2020-02-10,0,0,"LY","AF","Libya"
"15923","Libya",2020-02-11,0,0,"LY","AF","Libya"
"15924","Libya",2020-02-12,0,0,"LY","AF","Libya"
"15925","Libya",2020-02-13,0,0,"LY","AF","Libya"
"15926","Libya",2020-02-14,0,0,"LY","AF","Libya"
"15927","Libya",2020-02-15,0,0,"LY","AF","Libya"
"15928","Libya",2020-02-16,0,0,"LY","AF","Libya"
"15929","Libya",2020-02-17,0,0,"LY","AF","Libya"
"15930","Libya",2020-02-18,0,0,"LY","AF","Libya"
"15931","Libya",2020-02-19,0,0,"LY","AF","Libya"
"15932","Libya",2020-02-20,0,0,"LY","AF","Libya"
"15933","Libya",2020-02-21,0,0,"LY","AF","Libya"
"15934","Libya",2020-02-22,0,0,"LY","AF","Libya"
"15935","Libya",2020-02-23,0,0,"LY","AF","Libya"
"15936","Libya",2020-02-24,0,0,"LY","AF","Libya"
"15937","Libya",2020-02-25,0,0,"LY","AF","Libya"
"15938","Libya",2020-02-26,0,0,"LY","AF","Libya"
"15939","Libya",2020-02-27,0,0,"LY","AF","Libya"
"15940","Libya",2020-02-28,0,0,"LY","AF","Libya"
"15941","Libya",2020-02-29,0,0,"LY","AF","Libya"
"15942","Libya",2020-03-01,0,0,"LY","AF","Libya"
"15943","Libya",2020-03-02,0,0,"LY","AF","Libya"
"15944","Libya",2020-03-03,0,0,"LY","AF","Libya"
"15945","Libya",2020-03-04,0,0,"LY","AF","Libya"
"15946","Libya",2020-03-05,0,0,"LY","AF","Libya"
"15947","Libya",2020-03-06,0,0,"LY","AF","Libya"
"15948","Libya",2020-03-07,0,0,"LY","AF","Libya"
"15949","Libya",2020-03-08,0,0,"LY","AF","Libya"
"15950","Libya",2020-03-09,0,0,"LY","AF","Libya"
"15951","Libya",2020-03-10,0,0,"LY","AF","Libya"
"15952","Libya",2020-03-11,0,0,"LY","AF","Libya"
"15953","Libya",2020-03-12,0,0,"LY","AF","Libya"
"15954","Libya",2020-03-13,0,0,"LY","AF","Libya"
"15955","Libya",2020-03-14,0,0,"LY","AF","Libya"
"15956","Libya",2020-03-15,0,0,"LY","AF","Libya"
"15957","Libya",2020-03-16,0,0,"LY","AF","Libya"
"15958","Libya",2020-03-17,0,0,"LY","AF","Libya"
"15959","Libya",2020-03-18,0,0,"LY","AF","Libya"
"15960","Libya",2020-03-19,0,0,"LY","AF","Libya"
"15961","Libya",2020-03-20,0,0,"LY","AF","Libya"
"15962","Libya",2020-03-21,0,0,"LY","AF","Libya"
"15963","Libya",2020-03-22,0,0,"LY","AF","Libya"
"15964","Libya",2020-03-23,0,0,"LY","AF","Libya"
"15965","Libya",2020-03-24,1,1,"LY","AF","Libya"
"15966","Libya",2020-03-25,1,0,"LY","AF","Libya"
"15967","Libya",2020-03-26,1,0,"LY","AF","Libya"
"15968","Libya",2020-03-27,1,0,"LY","AF","Libya"
"15969","Libya",2020-03-28,3,2,"LY","AF","Libya"
"15970","Libya",2020-03-29,8,5,"LY","AF","Libya"
"15971","Libya",2020-03-30,8,0,"LY","AF","Libya"
"15972","Libya",2020-03-31,10,2,"LY","AF","Libya"
"15973","Libya",2020-04-01,10,0,"LY","AF","Libya"
"15974","Libya",2020-04-02,11,1,"LY","AF","Libya"
"15975","Libya",2020-04-03,11,0,"LY","AF","Libya"
"15976","Libya",2020-04-04,18,7,"LY","AF","Libya"
"15977","Libya",2020-04-05,18,0,"LY","AF","Libya"
"15978","Libya",2020-04-06,19,1,"LY","AF","Libya"
"15979","Libya",2020-04-07,20,1,"LY","AF","Libya"
"15980","Libya",2020-04-08,21,1,"LY","AF","Libya"
"15981","Libya",2020-04-09,24,3,"LY","AF","Libya"
"15982","Libya",2020-04-10,24,0,"LY","AF","Libya"
"15983","Libya",2020-04-11,24,0,"LY","AF","Libya"
"15984","Libya",2020-04-12,25,1,"LY","AF","Libya"
"15985","Libya",2020-04-13,26,1,"LY","AF","Libya"
"15986","Libya",2020-04-14,35,9,"LY","AF","Libya"
"15987","Libya",2020-04-15,48,13,"LY","AF","Libya"
"15988","Libya",2020-04-16,49,1,"LY","AF","Libya"
"15989","Libya",2020-04-17,49,0,"LY","AF","Libya"
"15990","Libya",2020-04-18,49,0,"LY","AF","Libya"
"15991","Libya",2020-04-19,51,2,"LY","AF","Libya"
"15992","Libya",2020-04-20,51,0,"LY","AF","Libya"
"15993","Libya",2020-04-21,51,0,"LY","AF","Libya"
"15994","Libya",2020-04-22,59,8,"LY","AF","Libya"
"15995","Libya",2020-04-23,60,1,"LY","AF","Libya"
"15996","Libya",2020-04-24,61,1,"LY","AF","Libya"
"15997","Libya",2020-04-25,61,0,"LY","AF","Libya"
"15998","Libya",2020-04-26,61,0,"LY","AF","Libya"
"15999","Libya",2020-04-27,61,0,"LY","AF","Libya"
"16000","Libya",2020-04-28,61,0,"LY","AF","Libya"
"16001","Libya",2020-04-29,61,0,"LY","AF","Libya"
"16002","Libya",2020-04-30,61,0,"LY","AF","Libya"
"16003","Libya",2020-05-01,63,2,"LY","AF","Libya"
"16004","Libya",2020-05-02,63,0,"LY","AF","Libya"
"16005","Libya",2020-05-03,63,0,"LY","AF","Libya"
"16006","Libya",2020-05-04,63,0,"LY","AF","Libya"
"16007","Libya",2020-05-05,63,0,"LY","AF","Libya"
"16008","Libya",2020-05-06,64,1,"LY","AF","Libya"
"16009","Libya",2020-05-07,64,0,"LY","AF","Libya"
"16010","Libya",2020-05-08,64,0,"LY","AF","Libya"
"16011","Libya",2020-05-09,64,0,"LY","AF","Libya"
"16012","Libya",2020-05-10,64,0,"LY","AF","Libya"
"16013","Libya",2020-05-11,64,0,"LY","AF","Libya"
"16014","Libya",2020-05-12,64,0,"LY","AF","Libya"
"16015","Libya",2020-05-13,64,0,"LY","AF","Libya"
"16016","Libya",2020-05-14,64,0,"LY","AF","Libya"
"16017","Libya",2020-05-15,64,0,"LY","AF","Libya"
"16018","Libya",2020-05-16,65,1,"LY","AF","Libya"
"16019","Libya",2020-05-17,65,0,"LY","AF","Libya"
"16020","Libya",2020-05-18,65,0,"LY","AF","Libya"
"16021","Libya",2020-05-19,68,3,"LY","AF","Libya"
"16022","Libya",2020-05-20,69,1,"LY","AF","Libya"
"16023","Libya",2020-05-21,71,2,"LY","AF","Libya"
"16024","Libya",2020-05-22,72,1,"LY","AF","Libya"
"16025","Libya",2020-05-23,75,3,"LY","AF","Libya"
"16026","Libya",2020-05-24,75,0,"LY","AF","Libya"
"16027","Libya",2020-05-25,75,0,"LY","AF","Libya"
"16028","Libya",2020-05-26,77,2,"LY","AF","Libya"
"16029","Libya",2020-05-27,99,22,"LY","AF","Libya"
"16030","Libya",2020-05-28,105,6,"LY","AF","Libya"
"16031","Libya",2020-05-29,118,13,"LY","AF","Libya"
"16032","Libya",2020-05-30,130,12,"LY","AF","Libya"
"16033","Libya",2020-05-31,156,26,"LY","AF","Libya"
"16034","Libya",2020-06-01,168,12,"LY","AF","Libya"
"16035","Libya",2020-06-02,182,14,"LY","AF","Libya"
"16036","Libya",2020-06-03,196,14,"LY","AF","Libya"
"16037","Libya",2020-06-04,209,13,"LY","AF","Libya"
"16038","Libya",2020-06-05,239,30,"LY","AF","Libya"
"16039","Libya",2020-06-06,256,17,"LY","AF","Libya"
"16040","Libya",2020-06-07,256,0,"LY","AF","Libya"
"16041","Libya",2020-06-08,332,76,"LY","AF","Libya"
"16042","Libya",2020-06-09,359,27,"LY","AF","Libya"
