"","Country.Region","date","CumCaseNumber","IncCaseNumber","geo","Continent","country_region"
"33529","New Zealand",2020-05-22,1504,0,"NZ","OC","New Zealand"
"33530","New Zealand",2020-05-23,1504,0,"NZ","OC","New Zealand"
"33531","New Zealand",2020-05-24,1504,0,"NZ","OC","New Zealand"
"33532","New Zealand",2020-05-25,1504,0,"NZ","OC","New Zealand"
"33533","New Zealand",2020-05-26,1504,0,"NZ","OC","New Zealand"
"33534","New Zealand",2020-05-27,1504,0,"NZ","OC","New Zealand"
"33535","New Zealand",2020-05-28,1504,0,"NZ","OC","New Zealand"
"33536","New Zealand",2020-05-29,1504,0,"NZ","OC","New Zealand"
"33537","New Zealand",2020-05-30,1504,0,"NZ","OC","New Zealand"
"33538","New Zealand",2020-05-31,1504,0,"NZ","OC","New Zealand"
"33539","New Zealand",2020-06-01,1504,0,"NZ","OC","New Zealand"
"33540","New Zealand",2020-06-02,1504,0,"NZ","OC","New Zealand"
"33541","New Zealand",2020-06-03,1504,0,"NZ","OC","New Zealand"
"33542","New Zealand",2020-06-04,1504,0,"NZ","OC","New Zealand"
"33543","New Zealand",2020-06-05,1504,0,"NZ","OC","New Zealand"
"33544","New Zealand",2020-06-06,1504,0,"NZ","OC","New Zealand"
"33545","New Zealand",2020-06-07,1504,0,"NZ","OC","New Zealand"
"33546","New Zealand",2020-06-08,1504,0,"NZ","OC","New Zealand"
"33547","New Zealand",2020-06-09,1504,0,"NZ","OC","New Zealand"
"33548","New Zealand",2020-06-10,1504,0,"NZ","OC","New Zealand"
"33549","New Zealand",2020-06-11,1504,0,"NZ","OC","New Zealand"
"33550","New Zealand",2020-06-12,1504,0,"NZ","OC","New Zealand"
"33551","New Zealand",2020-06-13,1504,0,"NZ","OC","New Zealand"
"33552","New Zealand",2020-06-14,1504,0,"NZ","OC","New Zealand"
"33553","New Zealand",2020-06-15,1506,2,"NZ","OC","New Zealand"
"33554","New Zealand",2020-06-16,1506,0,"NZ","OC","New Zealand"
"33555","New Zealand",2020-06-17,1507,1,"NZ","OC","New Zealand"
"33556","New Zealand",2020-06-18,1507,0,"NZ","OC","New Zealand"
"33557","New Zealand",2020-06-19,1509,2,"NZ","OC","New Zealand"
"33558","New Zealand",2020-06-20,1511,2,"NZ","OC","New Zealand"
"33559","New Zealand",2020-06-21,1513,2,"NZ","OC","New Zealand"
"33560","New Zealand",2020-06-22,1515,2,"NZ","OC","New Zealand"
"33561","New Zealand",2020-06-23,1516,1,"NZ","OC","New Zealand"
"33562","New Zealand",2020-06-24,1519,3,"NZ","OC","New Zealand"
"33563","New Zealand",2020-06-25,1520,1,"NZ","OC","New Zealand"
"33564","New Zealand",2020-06-26,1522,2,"NZ","OC","New Zealand"
"33565","New Zealand",2020-06-27,1526,4,"NZ","OC","New Zealand"
"33566","New Zealand",2020-06-28,1528,2,"NZ","OC","New Zealand"
"33567","New Zealand",2020-06-29,1528,0,"NZ","OC","New Zealand"
"33568","New Zealand",2020-06-30,1528,0,"NZ","OC","New Zealand"
"33569","New Zealand",2020-07-01,1530,2,"NZ","OC","New Zealand"
"33570","New Zealand",2020-07-02,1530,0,"NZ","OC","New Zealand"
"33571","New Zealand",2020-07-03,1530,0,"NZ","OC","New Zealand"
"33572","New Zealand",2020-07-04,1533,3,"NZ","OC","New Zealand"
"33573","New Zealand",2020-07-05,1534,1,"NZ","OC","New Zealand"
"33574","New Zealand",2020-07-06,1536,2,"NZ","OC","New Zealand"
"33575","New Zealand",2020-07-07,1537,1,"NZ","OC","New Zealand"
"33576","New Zealand",2020-07-08,1540,3,"NZ","OC","New Zealand"
"33577","New Zealand",2020-07-09,1542,2,"NZ","OC","New Zealand"
"33578","New Zealand",2020-07-10,1543,1,"NZ","OC","New Zealand"
"33579","New Zealand",2020-07-11,1544,1,"NZ","OC","New Zealand"
"33580","New Zealand",2020-07-12,1544,0,"NZ","OC","New Zealand"
"33581","New Zealand",2020-07-13,1545,1,"NZ","OC","New Zealand"
"33582","New Zealand",2020-07-14,1547,2,"NZ","OC","New Zealand"
"33583","New Zealand",2020-07-15,1548,1,"NZ","OC","New Zealand"
"33584","New Zealand",2020-07-16,1549,1,"NZ","OC","New Zealand"
"33585","New Zealand",2020-07-17,1550,1,"NZ","OC","New Zealand"
"33586","New Zealand",2020-07-18,1553,3,"NZ","OC","New Zealand"
"33587","New Zealand",2020-07-19,1554,1,"NZ","OC","New Zealand"
"33588","New Zealand",2020-07-20,1555,1,"NZ","OC","New Zealand"
"33589","New Zealand",2020-07-21,1555,0,"NZ","OC","New Zealand"
"33590","New Zealand",2020-07-22,1555,0,"NZ","OC","New Zealand"
"33591","New Zealand",2020-07-23,1556,1,"NZ","OC","New Zealand"
"33592","New Zealand",2020-07-24,1556,0,"NZ","OC","New Zealand"
"33593","New Zealand",2020-07-25,1556,0,"NZ","OC","New Zealand"
"33594","New Zealand",2020-07-26,1556,0,"NZ","OC","New Zealand"
"33595","New Zealand",2020-07-27,1557,1,"NZ","OC","New Zealand"
"33596","New Zealand",2020-07-28,1559,2,"NZ","OC","New Zealand"
"33597","New Zealand",2020-07-29,1560,1,"NZ","OC","New Zealand"
"33598","New Zealand",2020-07-30,1560,0,"NZ","OC","New Zealand"
"33599","New Zealand",2020-07-31,1562,2,"NZ","OC","New Zealand"
"33600","New Zealand",2020-08-01,1565,3,"NZ","OC","New Zealand"
"33601","New Zealand",2020-08-02,1567,2,"NZ","OC","New Zealand"
"33602","New Zealand",2020-08-03,1567,0,"NZ","OC","New Zealand"
"33603","New Zealand",2020-08-04,1569,2,"NZ","OC","New Zealand"
"33604","New Zealand",2020-08-05,1569,0,"NZ","OC","New Zealand"
"33605","New Zealand",2020-08-06,1569,0,"NZ","OC","New Zealand"
"33606","New Zealand",2020-08-07,1569,0,"NZ","OC","New Zealand"
"33607","New Zealand",2020-08-08,1569,0,"NZ","OC","New Zealand"
"33608","New Zealand",2020-08-09,1569,0,"NZ","OC","New Zealand"
"33609","New Zealand",2020-08-10,1570,1,"NZ","OC","New Zealand"
"33610","New Zealand",2020-08-11,1570,0,"NZ","OC","New Zealand"
"33611","New Zealand",2020-08-12,1589,19,"NZ","OC","New Zealand"
"33612","New Zealand",2020-08-13,1602,13,"NZ","OC","New Zealand"
"33613","New Zealand",2020-08-14,1609,7,"NZ","OC","New Zealand"
"33614","New Zealand",2020-08-15,1622,13,"NZ","OC","New Zealand"
"33615","New Zealand",2020-08-16,1631,9,"NZ","OC","New Zealand"
"33616","New Zealand",2020-08-17,1643,12,"NZ","OC","New Zealand"
"33617","New Zealand",2020-08-18,1649,6,"NZ","OC","New Zealand"
"33618","New Zealand",2020-08-19,1654,5,"NZ","OC","New Zealand"
"33619","New Zealand",2020-08-20,1665,11,"NZ","OC","New Zealand"
"33620","New Zealand",2020-08-21,1671,6,"NZ","OC","New Zealand"
"33621","New Zealand",2020-08-22,1674,3,"NZ","OC","New Zealand"
"33622","New Zealand",2020-08-23,1683,9,"NZ","OC","New Zealand"
"33623","New Zealand",2020-08-24,1690,7,"NZ","OC","New Zealand"
"33624","New Zealand",2020-08-25,1695,5,"NZ","OC","New Zealand"
"33625","New Zealand",2020-08-26,1702,7,"NZ","OC","New Zealand"
"33626","New Zealand",2020-08-27,1714,12,"NZ","OC","New Zealand"
"33627","New Zealand",2020-08-28,1727,13,"NZ","OC","New Zealand"
"33628","New Zealand",2020-08-29,1729,2,"NZ","OC","New Zealand"
"33629","New Zealand",2020-08-30,1738,9,"NZ","OC","New Zealand"
"33630","New Zealand",2020-08-31,1752,14,"NZ","OC","New Zealand"
"33631","New Zealand",2020-09-01,1757,5,"NZ","OC","New Zealand"
"33632","New Zealand",2020-09-02,1759,2,"NZ","OC","New Zealand"
"33633","New Zealand",2020-09-03,1764,5,"NZ","OC","New Zealand"
"33634","New Zealand",2020-09-04,1767,3,"NZ","OC","New Zealand"
"33635","New Zealand",2020-09-05,1772,5,"NZ","OC","New Zealand"
"33636","New Zealand",2020-09-06,1776,4,"NZ","OC","New Zealand"
"33637","New Zealand",2020-09-07,1782,6,"NZ","OC","New Zealand"
"33638","New Zealand",2020-09-08,1788,6,"NZ","OC","New Zealand"
"33639","New Zealand",2020-09-09,1792,4,"NZ","OC","New Zealand"
"33640","New Zealand",2020-09-10,1793,1,"NZ","OC","New Zealand"
"33641","New Zealand",2020-09-11,1795,2,"NZ","OC","New Zealand"
"33642","New Zealand",2020-09-12,1797,2,"NZ","OC","New Zealand"
"33643","New Zealand",2020-09-13,1798,1,"NZ","OC","New Zealand"
"33644","New Zealand",2020-09-14,1801,3,"NZ","OC","New Zealand"
"33645","New Zealand",2020-09-15,1802,1,"NZ","OC","New Zealand"
"33646","New Zealand",2020-09-16,1809,7,"NZ","OC","New Zealand"
"33647","New Zealand",2020-09-17,1809,0,"NZ","OC","New Zealand"
"33648","New Zealand",2020-09-18,1811,2,"NZ","OC","New Zealand"
"33649","New Zealand",2020-09-19,1815,4,"NZ","OC","New Zealand"
"33650","New Zealand",2020-09-20,1815,0,"NZ","OC","New Zealand"
"33651","New Zealand",2020-09-21,1815,0,"NZ","OC","New Zealand"
"33652","New Zealand",2020-09-22,1824,9,"NZ","OC","New Zealand"
"33653","New Zealand",2020-09-23,1827,3,"NZ","OC","New Zealand"
"33654","New Zealand",2020-09-24,1829,2,"NZ","OC","New Zealand"
"33655","New Zealand",2020-09-25,1831,2,"NZ","OC","New Zealand"
"33656","New Zealand",2020-09-26,1833,2,"NZ","OC","New Zealand"
"33657","New Zealand",2020-09-27,1833,0,"NZ","OC","New Zealand"
"33658","New Zealand",2020-09-28,1835,2,"NZ","OC","New Zealand"
"33659","New Zealand",2020-09-29,1836,1,"NZ","OC","New Zealand"
"33660","New Zealand",2020-09-30,1848,12,"NZ","OC","New Zealand"
"33661","New Zealand",2020-10-01,1848,0,"NZ","OC","New Zealand"
"33662","New Zealand",2020-10-02,1849,1,"NZ","OC","New Zealand"
"33663","New Zealand",2020-10-03,1854,5,"NZ","OC","New Zealand"
"33664","New Zealand",2020-10-04,1855,1,"NZ","OC","New Zealand"
"33665","New Zealand",2020-10-05,1858,3,"NZ","OC","New Zealand"
"33666","New Zealand",2020-10-06,1861,3,"NZ","OC","New Zealand"
"33667","New Zealand",2020-10-07,1864,3,"NZ","OC","New Zealand"
"33668","New Zealand",2020-10-08,1866,2,"NZ","OC","New Zealand"
"33669","New Zealand",2020-10-09,1870,4,"NZ","OC","New Zealand"
"33670","New Zealand",2020-10-10,1871,1,"NZ","OC","New Zealand"
"33671","New Zealand",2020-10-11,1871,0,"NZ","OC","New Zealand"
"33672","New Zealand",2020-10-12,1872,1,"NZ","OC","New Zealand"
"33673","New Zealand",2020-10-13,1874,2,"NZ","OC","New Zealand"
"33674","New Zealand",2020-10-14,1876,2,"NZ","OC","New Zealand"
"33675","New Zealand",2020-10-15,1880,4,"NZ","OC","New Zealand"
"33676","New Zealand",2020-10-16,1883,3,"NZ","OC","New Zealand"
"33677","New Zealand",2020-10-17,1886,3,"NZ","OC","New Zealand"
"33678","New Zealand",2020-10-18,1886,0,"NZ","OC","New Zealand"
"33679","New Zealand",2020-10-19,1887,1,"NZ","OC","New Zealand"
"33680","New Zealand",2020-10-20,1912,25,"NZ","OC","New Zealand"
"33681","New Zealand",2020-10-21,1914,2,"NZ","OC","New Zealand"
"33682","New Zealand",2020-10-22,1923,9,"NZ","OC","New Zealand"
"33683","New Zealand",2020-10-23,1934,11,"NZ","OC","New Zealand"
"33684","New Zealand",2020-10-24,1935,1,"NZ","OC","New Zealand"
"33685","New Zealand",2020-10-25,1940,5,"NZ","OC","New Zealand"
"33686","New Zealand",2020-10-26,1941,1,"NZ","OC","New Zealand"
"33687","New Zealand",2020-10-27,1943,2,"NZ","OC","New Zealand"
"33688","New Zealand",2020-10-28,1949,6,"NZ","OC","New Zealand"
"33689","New Zealand",2020-10-29,1950,1,"NZ","OC","New Zealand"
"33690","New Zealand",2020-10-30,1957,7,"NZ","OC","New Zealand"
"33691","New Zealand",2020-10-31,1959,2,"NZ","OC","New Zealand"
"33692","New Zealand",2020-11-01,1963,4,"NZ","OC","New Zealand"
"33693","New Zealand",2020-11-02,1968,5,"NZ","OC","New Zealand"
"33694","New Zealand",2020-11-03,1971,3,"NZ","OC","New Zealand"
"33695","New Zealand",2020-11-04,1973,2,"NZ","OC","New Zealand"
"33696","New Zealand",2020-11-05,1974,1,"NZ","OC","New Zealand"
"33697","Nicaragua",2020-01-23,0,0,"NI","NA","Nicaragua"
"33698","Nicaragua",2020-01-24,0,0,"NI","NA","Nicaragua"
"33699","Nicaragua",2020-01-25,0,0,"NI","NA","Nicaragua"
"33700","Nicaragua",2020-01-26,0,0,"NI","NA","Nicaragua"
"33701","Nicaragua",2020-01-27,0,0,"NI","NA","Nicaragua"
"33702","Nicaragua",2020-01-28,0,0,"NI","NA","Nicaragua"
"33703","Nicaragua",2020-01-29,0,0,"NI","NA","Nicaragua"
"33704","Nicaragua",2020-01-30,0,0,"NI","NA","Nicaragua"
"33705","Nicaragua",2020-01-31,0,0,"NI","NA","Nicaragua"
"33706","Nicaragua",2020-02-01,0,0,"NI","NA","Nicaragua"
"33707","Nicaragua",2020-02-02,0,0,"NI","NA","Nicaragua"
"33708","Nicaragua",2020-02-03,0,0,"NI","NA","Nicaragua"
"33709","Nicaragua",2020-02-04,0,0,"NI","NA","Nicaragua"
"33710","Nicaragua",2020-02-05,0,0,"NI","NA","Nicaragua"
"33711","Nicaragua",2020-02-06,0,0,"NI","NA","Nicaragua"
"33712","Nicaragua",2020-02-07,0,0,"NI","NA","Nicaragua"
"33713","Nicaragua",2020-02-08,0,0,"NI","NA","Nicaragua"
"33714","Nicaragua",2020-02-09,0,0,"NI","NA","Nicaragua"
"33715","Nicaragua",2020-02-10,0,0,"NI","NA","Nicaragua"
"33716","Nicaragua",2020-02-11,0,0,"NI","NA","Nicaragua"
"33717","Nicaragua",2020-02-12,0,0,"NI","NA","Nicaragua"
"33718","Nicaragua",2020-02-13,0,0,"NI","NA","Nicaragua"
"33719","Nicaragua",2020-02-14,0,0,"NI","NA","Nicaragua"
"33720","Nicaragua",2020-02-15,0,0,"NI","NA","Nicaragua"
"33721","Nicaragua",2020-02-16,0,0,"NI","NA","Nicaragua"
"33722","Nicaragua",2020-02-17,0,0,"NI","NA","Nicaragua"
"33723","Nicaragua",2020-02-18,0,0,"NI","NA","Nicaragua"
"33724","Nicaragua",2020-02-19,0,0,"NI","NA","Nicaragua"
"33725","Nicaragua",2020-02-20,0,0,"NI","NA","Nicaragua"
"33726","Nicaragua",2020-02-21,0,0,"NI","NA","Nicaragua"
"33727","Nicaragua",2020-02-22,0,0,"NI","NA","Nicaragua"
"33728","Nicaragua",2020-02-23,0,0,"NI","NA","Nicaragua"
"33729","Nicaragua",2020-02-24,0,0,"NI","NA","Nicaragua"
"33730","Nicaragua",2020-02-25,0,0,"NI","NA","Nicaragua"
"33731","Nicaragua",2020-02-26,0,0,"NI","NA","Nicaragua"
"33732","Nicaragua",2020-02-27,0,0,"NI","NA","Nicaragua"
"33733","Nicaragua",2020-02-28,0,0,"NI","NA","Nicaragua"
"33734","Nicaragua",2020-02-29,0,0,"NI","NA","Nicaragua"
"33735","Nicaragua",2020-03-01,0,0,"NI","NA","Nicaragua"
"33736","Nicaragua",2020-03-02,0,0,"NI","NA","Nicaragua"
"33737","Nicaragua",2020-03-03,0,0,"NI","NA","Nicaragua"
"33738","Nicaragua",2020-03-04,0,0,"NI","NA","Nicaragua"
"33739","Nicaragua",2020-03-05,0,0,"NI","NA","Nicaragua"
"33740","Nicaragua",2020-03-06,0,0,"NI","NA","Nicaragua"
"33741","Nicaragua",2020-03-07,0,0,"NI","NA","Nicaragua"
"33742","Nicaragua",2020-03-08,0,0,"NI","NA","Nicaragua"
"33743","Nicaragua",2020-03-09,0,0,"NI","NA","Nicaragua"
"33744","Nicaragua",2020-03-10,0,0,"NI","NA","Nicaragua"
"33745","Nicaragua",2020-03-11,0,0,"NI","NA","Nicaragua"
"33746","Nicaragua",2020-03-12,0,0,"NI","NA","Nicaragua"
"33747","Nicaragua",2020-03-13,0,0,"NI","NA","Nicaragua"
"33748","Nicaragua",2020-03-14,0,0,"NI","NA","Nicaragua"
"33749","Nicaragua",2020-03-15,0,0,"NI","NA","Nicaragua"
"33750","Nicaragua",2020-03-16,0,0,"NI","NA","Nicaragua"
"33751","Nicaragua",2020-03-17,0,0,"NI","NA","Nicaragua"
"33752","Nicaragua",2020-03-18,0,0,"NI","NA","Nicaragua"
"33753","Nicaragua",2020-03-19,1,1,"NI","NA","Nicaragua"
"33754","Nicaragua",2020-03-20,1,0,"NI","NA","Nicaragua"
"33755","Nicaragua",2020-03-21,2,1,"NI","NA","Nicaragua"
"33756","Nicaragua",2020-03-22,2,0,"NI","NA","Nicaragua"
"33757","Nicaragua",2020-03-23,2,0,"NI","NA","Nicaragua"
"33758","Nicaragua",2020-03-24,2,0,"NI","NA","Nicaragua"
"33759","Nicaragua",2020-03-25,2,0,"NI","NA","Nicaragua"
"33760","Nicaragua",2020-03-26,2,0,"NI","NA","Nicaragua"
"33761","Nicaragua",2020-03-27,2,0,"NI","NA","Nicaragua"
"33762","Nicaragua",2020-03-28,4,2,"NI","NA","Nicaragua"
"33763","Nicaragua",2020-03-29,4,0,"NI","NA","Nicaragua"
"33764","Nicaragua",2020-03-30,4,0,"NI","NA","Nicaragua"
"33765","Nicaragua",2020-03-31,5,1,"NI","NA","Nicaragua"
"33766","Nicaragua",2020-04-01,5,0,"NI","NA","Nicaragua"
"33767","Nicaragua",2020-04-02,5,0,"NI","NA","Nicaragua"
"33768","Nicaragua",2020-04-03,5,0,"NI","NA","Nicaragua"
"33769","Nicaragua",2020-04-04,5,0,"NI","NA","Nicaragua"
"33770","Nicaragua",2020-04-05,6,1,"NI","NA","Nicaragua"
"33771","Nicaragua",2020-04-06,6,0,"NI","NA","Nicaragua"
"33772","Nicaragua",2020-04-07,6,0,"NI","NA","Nicaragua"
"33773","Nicaragua",2020-04-08,6,0,"NI","NA","Nicaragua"
"33774","Nicaragua",2020-04-09,7,1,"NI","NA","Nicaragua"
"33775","Nicaragua",2020-04-10,7,0,"NI","NA","Nicaragua"
"33776","Nicaragua",2020-04-11,8,1,"NI","NA","Nicaragua"
"33777","Nicaragua",2020-04-12,9,1,"NI","NA","Nicaragua"
"33778","Nicaragua",2020-04-13,9,0,"NI","NA","Nicaragua"
"33779","Nicaragua",2020-04-14,9,0,"NI","NA","Nicaragua"
"33780","Nicaragua",2020-04-15,9,0,"NI","NA","Nicaragua"
"33781","Nicaragua",2020-04-16,9,0,"NI","NA","Nicaragua"
"33782","Nicaragua",2020-04-17,9,0,"NI","NA","Nicaragua"
"33783","Nicaragua",2020-04-18,9,0,"NI","NA","Nicaragua"
"33784","Nicaragua",2020-04-19,10,1,"NI","NA","Nicaragua"
"33785","Nicaragua",2020-04-20,10,0,"NI","NA","Nicaragua"
"33786","Nicaragua",2020-04-21,10,0,"NI","NA","Nicaragua"
"33787","Nicaragua",2020-04-22,10,0,"NI","NA","Nicaragua"
"33788","Nicaragua",2020-04-23,11,1,"NI","NA","Nicaragua"
"33789","Nicaragua",2020-04-24,11,0,"NI","NA","Nicaragua"
"33790","Nicaragua",2020-04-25,12,1,"NI","NA","Nicaragua"
"33791","Nicaragua",2020-04-26,13,1,"NI","NA","Nicaragua"
"33792","Nicaragua",2020-04-27,13,0,"NI","NA","Nicaragua"
"33793","Nicaragua",2020-04-28,13,0,"NI","NA","Nicaragua"
"33794","Nicaragua",2020-04-29,13,0,"NI","NA","Nicaragua"
"33795","Nicaragua",2020-04-30,14,1,"NI","NA","Nicaragua"
"33796","Nicaragua",2020-05-01,14,0,"NI","NA","Nicaragua"
"33797","Nicaragua",2020-05-02,14,0,"NI","NA","Nicaragua"
"33798","Nicaragua",2020-05-03,15,1,"NI","NA","Nicaragua"
"33799","Nicaragua",2020-05-04,15,0,"NI","NA","Nicaragua"
"33800","Nicaragua",2020-05-05,16,1,"NI","NA","Nicaragua"
"33801","Nicaragua",2020-05-06,16,0,"NI","NA","Nicaragua"
"33802","Nicaragua",2020-05-07,16,0,"NI","NA","Nicaragua"
"33803","Nicaragua",2020-05-08,16,0,"NI","NA","Nicaragua"
"33804","Nicaragua",2020-05-09,16,0,"NI","NA","Nicaragua"
"33805","Nicaragua",2020-05-10,16,0,"NI","NA","Nicaragua"
"33806","Nicaragua",2020-05-11,16,0,"NI","NA","Nicaragua"
"33807","Nicaragua",2020-05-12,25,9,"NI","NA","Nicaragua"
"33808","Nicaragua",2020-05-13,25,0,"NI","NA","Nicaragua"
"33809","Nicaragua",2020-05-14,25,0,"NI","NA","Nicaragua"
"33810","Nicaragua",2020-05-15,25,0,"NI","NA","Nicaragua"
"33811","Nicaragua",2020-05-16,25,0,"NI","NA","Nicaragua"
"33812","Nicaragua",2020-05-17,25,0,"NI","NA","Nicaragua"
"33813","Nicaragua",2020-05-18,25,0,"NI","NA","Nicaragua"
"33814","Nicaragua",2020-05-19,254,229,"NI","NA","Nicaragua"
"33815","Nicaragua",2020-05-20,254,0,"NI","NA","Nicaragua"
"33816","Nicaragua",2020-05-21,279,25,"NI","NA","Nicaragua"
"33817","Nicaragua",2020-05-22,279,0,"NI","NA","Nicaragua"
"33818","Nicaragua",2020-05-23,279,0,"NI","NA","Nicaragua"
"33819","Nicaragua",2020-05-24,279,0,"NI","NA","Nicaragua"
"33820","Nicaragua",2020-05-25,279,0,"NI","NA","Nicaragua"
"33821","Nicaragua",2020-05-26,759,480,"NI","NA","Nicaragua"
"33822","Nicaragua",2020-05-27,759,0,"NI","NA","Nicaragua"
"33823","Nicaragua",2020-05-28,759,0,"NI","NA","Nicaragua"
"33824","Nicaragua",2020-05-29,759,0,"NI","NA","Nicaragua"
"33825","Nicaragua",2020-05-30,759,0,"NI","NA","Nicaragua"
"33826","Nicaragua",2020-05-31,759,0,"NI","NA","Nicaragua"
"33827","Nicaragua",2020-06-01,759,0,"NI","NA","Nicaragua"
"33828","Nicaragua",2020-06-02,1118,359,"NI","NA","Nicaragua"
"33829","Nicaragua",2020-06-03,1118,0,"NI","NA","Nicaragua"
"33830","Nicaragua",2020-06-04,1118,0,"NI","NA","Nicaragua"
"33831","Nicaragua",2020-06-05,1118,0,"NI","NA","Nicaragua"
"33832","Nicaragua",2020-06-06,1118,0,"NI","NA","Nicaragua"
"33833","Nicaragua",2020-06-07,1118,0,"NI","NA","Nicaragua"
"33834","Nicaragua",2020-06-08,1118,0,"NI","NA","Nicaragua"
"33835","Nicaragua",2020-06-09,1464,346,"NI","NA","Nicaragua"
"33836","Nicaragua",2020-06-10,1464,0,"NI","NA","Nicaragua"
"33837","Nicaragua",2020-06-11,1464,0,"NI","NA","Nicaragua"
"33838","Nicaragua",2020-06-12,1464,0,"NI","NA","Nicaragua"
"33839","Nicaragua",2020-06-13,1464,0,"NI","NA","Nicaragua"
